Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","230","Ukraine","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","85","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","8.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3048","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","82.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","225","United Arab Emirates","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","544","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","47","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","225","United Arab Emirates","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","609","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","225","United Arab Emirates","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","58","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","225","United Arab Emirates","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","597","S","Standardized data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","105","Fc","Calculated data"
"FBS","Food Balances (2010-)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3354","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","105.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","979","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","59.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1939","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","802","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","383","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2364","S","Standardized data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","126","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","14.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2361","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","60.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","165","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","79","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","81","S","Standardized data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3861","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","115.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1120","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","74.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","22298","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","231","United States of America","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","128","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","231","United States of America","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","3776","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","231","United States of America","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","18645","S","Standardized data"
"FBS","Food Balances (2010-)","231","United States of America","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","224","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","20.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3198","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","87.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","826","Fc","Calculated data"
